pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount
2025-06-22 06:47:52.073852,-73.88752387289568,40.8258676390111,-73.92994397489271,40.77743846052026,1,19.53
2025-07-24 22:07:52.073880,-73.91641341428502,40.81783788228552,-73.92964216224537,40.84015830052871,3,45.01
2025-06-17 19:28:52.073908,-73.86748926685773,40.82562646578914,-73.9489909393311,40.771520447973316,4,12.23
2025-06-06 19:36:52.073936,-73.9136940787805,40.83419703714967,-73.90625180733919,40.838435515045575,3,12.79
2025-07-02 17:44:52.073964,-73.94657718891796,40.79703190541018,-73.86172656193266,40.805940542572735,2,17.0
2025-05-21 09:16:52.073991,-73.86693454934348,40.800205021348845,-73.94480990564128,40.832848813389525,2,10.38
2025-07-18 22:47:52.074018,-73.91548078551187,40.76247140569114,-73.9308881290504,40.82128459958609,1,15.36
2025-07-24 20:27:52.074046,-73.87261654767987,40.788537588304735,-73.91899154616573,40.81966951114367,2,9.79
2025-06-10 03:48:52.074073,-73.9137242105334,40.81433651799118,-73.87682752634358,40.782434580769504,3,41.98
2025-05-29 16:55:52.074101,-73.86389319800253,40.82803997761473,-73.88593644071975,40.77338969314722,4,11.25
2025-07-20 20:18:52.074129,-73.9280489474919,40.77172090976912,-73.90840560954182,40.771088622768076,2,38.63
2025-05-28 22:02:52.074156,-73.85254527348012,40.76378228991592,-73.87409310607417,40.83571916570596,1,7.16
2025-05-29 14:59:52.074184,-73.8720241225212,40.81630420045005,-73.8890368988343,40.8320426820259,3,47.68
2025-06-07 08:43:52.074212,-73.93857620740796,40.750187988352494,-73.86039592003428,40.79405735280123,1,37.0
2025-05-26 08:04:52.074249,-73.89342233800335,40.76783725843073,-73.86819732508613,40.763240461349646,2,5.31
2025-07-19 03:47:52.074278,-73.85146326877583,40.752907138034395,-73.92471863939109,40.78822522519775,2,39.37
2025-06-30 19:54:52.074305,-73.90289345473062,40.76668851178549,-73.92285614223658,40.81193434541369,1,28.13
2025-07-25 14:56:52.074333,-73.93178928611785,40.76813192799255,-73.93746435242076,40.795440315448,3,40.07
2025-07-21 05:03:52.074361,-73.90152216328497,40.78876735947504,-73.91630352742825,40.8280189268483,2,28.51
2025-06-05 17:22:52.074388,-73.89875423441181,40.79023271246866,-73.8500456081281,40.849762282225136,4,33.85
2025-06-29 12:34:52.074416,-73.87583130557714,40.837426247061025,-73.9094248831385,40.76911320884489,2,40.38
2025-06-24 01:24:52.074447,-73.88011541468391,40.80101097124988,-73.9279511565311,40.79596508196596,3,23.23
2025-07-11 15:40:52.074475,-73.90974499564031,40.82234047656123,-73.87375171155244,40.793098390192085,2,5.12
2025-05-28 03:57:52.074503,-73.9281976892506,40.76041373579203,-73.89575289965374,40.780449253274895,1,43.25
2025-06-14 17:05:52.074530,-73.88549458322306,40.77254387554637,-73.93503985504731,40.769809551672026,2,22.14
2025-07-05 19:52:52.074558,-73.90782960654468,40.82029434409787,-73.91193103188391,40.756569211648966,2,27.32
2025-07-15 07:32:52.074586,-73.93677237888747,40.75528039604685,-73.90855302844606,40.83871193172237,3,5.35
2025-06-24 08:15:52.074614,-73.85994276987637,40.798659766224375,-73.87461702994308,40.79198486976863,1,27.14
2025-05-20 18:57:52.074641,-73.88087781423904,40.80993689656629,-73.94793286311081,40.79968955185001,3,49.39
2025-05-24 20:43:52.074668,-73.88168161435546,40.81021456440525,-73.92309803532017,40.841694204820094,2,17.52
2025-07-15 12:07:52.074696,-73.86774161240884,40.7522932811268,-73.89824036986845,40.82762904775159,4,22.79
2025-06-03 03:27:52.074723,-73.8970338321345,40.78221080042292,-73.92311532575472,40.76305012641172,2,35.92
2025-07-25 10:49:52.074751,-73.86849455715976,40.81364906510492,-73.8871565952581,40.80654199676077,3,41.67
2025-07-04 22:02:52.074782,-73.9001909246489,40.764899973614924,-73.90181325207254,40.79422522765196,4,23.78
2025-07-12 08:06:52.074810,-73.94328246000843,40.819541564832804,-73.91382897451405,40.829721107257875,3,18.94
2025-07-06 03:23:52.074838,-73.90947519119723,40.82459252088137,-73.85507913731296,40.8224232547612,3,47.2
2025-06-14 05:04:52.074865,-73.90025351060201,40.84819691904462,-73.88678405008136,40.819040572191106,1,35.47
2025-06-06 09:24:52.074893,-73.87797974183677,40.77098419948564,-73.9370058627732,40.78405448354799,4,10.36
2025-06-27 00:02:52.074921,-73.93934212698714,40.83251306676661,-73.89399083025566,40.83049637303993,2,8.1
2025-07-21 17:38:52.074948,-73.93599814613395,40.80202965769187,-73.87192681467991,40.755239129559484,3,26.76
2025-06-27 06:16:52.074976,-73.92363161973654,40.78734625961442,-73.87915103025072,40.76596249014322,2,14.9
2025-07-16 08:27:52.075004,-73.92335016066292,40.76223767573252,-73.93279107707048,40.783562327297794,1,16.43
2025-06-21 04:11:52.075032,-73.87678154215409,40.823550560648755,-73.85275800009599,40.75768074410693,1,44.5
2025-06-10 13:28:52.075059,-73.92492693394384,40.77358575991437,-73.90511863542534,40.77349942775347,4,9.03
2025-07-23 17:59:52.075086,-73.88669019366426,40.787142200187304,-73.93409749962598,40.83301509829979,1,37.19
2025-07-22 12:03:52.075114,-73.90057261498617,40.75625422268973,-73.9319804245872,40.844825153779006,1,17.2
2025-06-15 20:58:52.075142,-73.89267056218206,40.83013669158195,-73.94017650078109,40.78046023557742,2,39.21
2025-07-18 09:55:52.075170,-73.86618930368218,40.826658852397166,-73.8696481891565,40.776451580398884,1,37.51
2025-07-06 12:39:52.075198,-73.9095618498451,40.82336158300423,-73.93779695056782,40.77798926522464,1,5.33
2025-07-17 22:24:52.075225,-73.87290886229357,40.77994435104919,-73.93748747428583,40.77777190873508,3,27.91
2025-07-04 03:47:52.075276,-73.90779639404494,40.7673480074266,-73.86495283852392,40.753593018218595,1,11.27
2025-07-23 00:39:52.075304,-73.91461286234387,40.81375532644702,-73.91553959155524,40.84269163463311,3,43.98
2025-06-19 19:47:52.075332,-73.85413728226868,40.79961663841132,-73.9469142095692,40.77136981415703,1,44.22
2025-06-14 07:51:52.075359,-73.9315629079321,40.767825246690464,-73.94481047004817,40.79200040740814,1,23.83
2025-06-23 07:04:52.075387,-73.94096630394225,40.81859112710499,-73.93578295532961,40.7509686882741,4,25.0
2025-07-25 02:21:52.075415,-73.87290140744645,40.84911264318213,-73.92866066520243,40.835795509091504,4,18.65
2025-06-30 05:38:52.075442,-73.9431750294646,40.824721958774205,-73.88348538057616,40.823115734445494,3,37.25
2025-05-30 22:00:52.075471,-73.8662921009297,40.82399863866856,-73.93426737199982,40.84467560351737,1,21.14
2025-07-25 08:18:52.075498,-73.90628066036427,40.84503127529306,-73.9381125608823,40.82816154791964,2,17.05
2025-06-09 07:21:52.075526,-73.85844863227081,40.77029363675749,-73.87352808585237,40.78137065120521,4,24.45
2025-06-24 06:03:52.075554,-73.8778467138878,40.806554996492146,-73.88289447161401,40.774787335872844,2,9.12
2025-07-12 01:01:52.075587,-73.8889595332992,40.84796467150339,-73.90646757785449,40.819771630755326,4,38.6
2025-06-03 01:13:52.075615,-73.85506932029422,40.76652941109702,-73.895069022852,40.78641127750105,4,5.57
2025-07-24 21:09:52.075642,-73.9103350626948,40.82002519594445,-73.91880159796736,40.806621501575265,1,34.0
2025-06-14 10:03:52.075671,-73.85459130634604,40.80858101459719,-73.90174995797646,40.750625747102646,4,13.23
2025-06-22 01:50:52.075698,-73.93649987225788,40.80864790921887,-73.89933273510172,40.75618857016805,2,15.46
2025-05-22 11:19:52.075727,-73.90162450580677,40.81976706275201,-73.91127627288219,40.803536794118166,4,33.6
2025-05-25 04:26:52.075755,-73.92300887776078,40.84296169228757,-73.85934277893278,40.80660716464482,3,49.68
2025-06-30 03:51:52.075782,-73.89601572210918,40.828258193985135,-73.94839381350191,40.82514529444593,1,40.0
2025-07-10 16:10:52.075810,-73.93379861221085,40.75561361034162,-73.87178287369088,40.76319653196239,1,15.16
2025-05-24 09:26:52.075838,-73.865847033969,40.83527280198757,-73.93756171687588,40.80131830837568,3,12.92
2025-05-27 13:47:52.075866,-73.86535921506855,40.772554132992575,-73.87024526394629,40.76944476444317,3,43.98
2025-07-24 02:31:52.075893,-73.85447636872766,40.787691416473635,-73.88840880843233,40.75931961195627,3,24.99
2025-06-15 23:47:52.075921,-73.93453278591168,40.79617328136124,-73.86567219090637,40.79104957940606,4,11.17
2025-07-11 07:39:52.075949,-73.88766674490951,40.798090600075305,-73.94024856743592,40.766333664808904,1,43.8
2025-06-24 18:44:52.075976,-73.90257626912997,40.79351803992554,-73.89410193659002,40.77217819781923,3,41.72
2025-05-18 18:16:52.076004,-73.91556162679558,40.843735329421584,-73.89989121197378,40.781755457986954,4,49.28
2025-05-27 20:42:52.076032,-73.91484598388658,40.820601900766405,-73.87938068170367,40.77593884007432,3,45.94
2025-06-08 01:47:52.076059,-73.90872064493932,40.81311706459567,-73.89657094481063,40.7587591297406,2,43.33
2025-06-26 06:34:52.076088,-73.87950744503111,40.754984202778296,-73.89592654328669,40.75899162448597,2,7.37
2025-06-08 04:47:52.076115,-73.8901713941732,40.84039133302604,-73.90704040564239,40.769324941523415,1,9.7
2025-06-28 12:40:52.076143,-73.90403184872389,40.84093901920084,-73.91911655759927,40.755055918795954,4,30.6
2025-06-25 06:13:52.076171,-73.94240665896304,40.82802130634301,-73.90177356387478,40.812645701967696,2,28.92
2025-07-13 02:28:52.076199,-73.94222346559211,40.750702920381364,-73.93815076412317,40.77873267165089,2,25.61
2025-07-14 18:29:52.076226,-73.94976606093742,40.755728025107764,-73.8538486661017,40.77797459677691,4,22.86
2025-07-22 02:05:52.076276,-73.85323006117929,40.77252237022685,-73.87855892363734,40.78319982942378,3,24.4
2025-06-01 09:09:52.076305,-73.94947461814417,40.76313494081449,-73.85475328833122,40.816279627420975,4,30.62
2025-06-24 00:05:52.076332,-73.93969062539863,40.78988360297037,-73.927327261767,40.83706338814835,3,5.09
2025-07-24 11:42:52.076360,-73.91854034431906,40.84226230580878,-73.86206589798235,40.82590869325556,2,16.73
2025-06-05 06:48:52.076388,-73.86925697481833,40.7972060434197,-73.86912100154365,40.82275292302251,2,28.32
2025-06-03 22:45:52.076416,-73.85379012142359,40.75134026264322,-73.88228475875424,40.79843911856008,2,37.5
2025-07-22 18:43:52.076444,-73.87099864412082,40.778274568957876,-73.88749708139149,40.81938055569674,1,12.84
2025-07-13 04:00:52.076471,-73.88094397675543,40.7544594908373,-73.91834503347322,40.80527623680336,1,29.61
2025-07-05 12:32:52.076499,-73.89786993325865,40.75362876226135,-73.8683589215035,40.771625052818656,1,37.15
2025-06-22 14:01:52.076527,-73.94132947881378,40.77757198530956,-73.89984845385203,40.7708588367741,4,25.01
2025-06-23 06:14:52.076555,-73.85418292069961,40.77756123386789,-73.94291084241087,40.77963920068753,2,6.22
2025-06-19 08:13:52.076582,-73.87416075860544,40.82871266026016,-73.91871368391449,40.841080267096984,2,25.22
2025-05-19 21:30:52.076610,-73.88610506146658,40.84748346527811,-73.85647029014547,40.804741484037976,4,18.34
2025-06-29 05:48:52.076638,-73.87409641544612,40.787120709389,-73.86493197393952,40.823390537700185,1,46.83
2025-07-22 23:38:52.076666,-73.87758966707268,40.792888687886105,-73.85180943019235,40.784655875981656,4,10.61
2025-05-22 03:18:52.076694,-73.88627684202105,40.8344789436286,-73.8872006617396,40.79077157706652,1,34.36
2025-05-23 03:59:52.076722,-73.851942319982,40.77681390200955,-73.92524899268597,40.762556557863725,2,7.37
2025-06-28 13:34:52.076749,-73.8596636187364,40.76563818044035,-73.93371849503232,40.767129495782164,3,25.08
2025-06-05 02:35:52.076778,-73.88533350808828,40.83530896234036,-73.93130855593915,40.832735655482615,1,29.93
2025-06-25 03:04:52.076805,-73.88068247885431,40.754650058644,-73.94802043416527,40.80848386316889,2,18.41
2025-06-17 09:43:52.076838,-73.94484041933413,40.81196994401994,-73.91093178890141,40.78375324658838,2,25.48
2025-06-05 15:54:52.076866,-73.883008253545,40.80619928474668,-73.93085723195004,40.83028512089955,3,12.36
2025-06-17 15:27:52.076894,-73.94558345622899,40.78459204475017,-73.90883445395433,40.7746519905638,2,18.69
2025-07-13 23:09:52.076922,-73.89117362430301,40.781518952109735,-73.85650055681613,40.84760326986002,2,32.95
2025-06-26 16:14:52.076950,-73.85006465004342,40.827185772618165,-73.90694597904928,40.78448176077462,1,18.58
2025-05-30 05:49:52.076978,-73.89441934185629,40.758642461076256,-73.86220155030152,40.78373109541512,1,45.49
2025-07-01 17:26:52.077006,-73.90267898819187,40.77367843093114,-73.88944952333841,40.78119119055367,3,33.28
2025-06-26 15:33:52.077034,-73.91871451434945,40.82324487318381,-73.92528684453386,40.76221115159243,3,24.74
2025-06-24 02:16:52.077062,-73.93794774212135,40.80483205837264,-73.91441452407408,40.7611137147332,2,6.74
2025-07-04 05:03:52.077090,-73.87689763285418,40.762798820853355,-73.94160804641785,40.814810503453415,1,27.48
2025-06-12 23:30:52.077117,-73.93074009722145,40.838213561428205,-73.9166537406404,40.83751180445581,3,39.41
2025-07-03 09:10:52.077145,-73.93847179787528,40.78934478465636,-73.88224590544965,40.82905205102717,3,16.95
2025-07-13 21:07:52.077173,-73.90782373402695,40.83278683753222,-73.94278889070706,40.764110759402136,4,41.3
2025-07-24 11:58:52.077204,-73.87046581620409,40.82877130155277,-73.9294598591522,40.80455821217921,3,16.33
2025-05-20 16:26:52.077240,-73.87549354518798,40.812442544647176,-73.91185589585866,40.760559154597665,2,42.07
2025-07-26 15:57:52.077269,-73.94451173853535,40.79944811312951,-73.8517950462984,40.754529464361305,1,8.84
2025-06-25 11:02:52.077297,-73.90448563149639,40.847955084038176,-73.87151381770411,40.81563858593848,3,43.98
2025-06-10 21:03:52.077325,-73.89775654239288,40.76449650723798,-73.87665132535079,40.80351523336803,4,27.46
2025-06-19 04:58:52.077353,-73.88554533493742,40.82251557275511,-73.93838090434745,40.75820236852115,1,18.34
2025-06-11 05:32:52.077381,-73.88498326495568,40.76911907014648,-73.8719004106385,40.7534939246406,3,16.93
2025-07-19 14:06:52.077409,-73.91353027505427,40.783826310533236,-73.8714731188484,40.848975641340935,4,24.44
2025-07-22 15:16:52.077437,-73.89393228059966,40.78086987433732,-73.88988973043757,40.753002133214906,3,49.96
2025-06-21 22:02:52.077465,-73.9018938116156,40.844703598773876,-73.85096382180016,40.794452825305015,1,14.91
2025-05-28 15:04:52.077493,-73.86150016434767,40.846735617778826,-73.91747460940755,40.80046190246077,1,9.64
2025-07-08 08:57:52.077521,-73.89697348673651,40.76830154442347,-73.85587275517582,40.76172801478005,1,31.33
2025-07-02 20:34:52.077549,-73.90589678382518,40.75220351602975,-73.85852688850436,40.76690617784397,2,26.98
2025-07-04 03:13:52.077576,-73.90955145503182,40.82200080396631,-73.94885193402507,40.78518050064103,3,28.59
2025-07-10 20:05:52.077604,-73.89275722405665,40.79179899338705,-73.90498834735253,40.82616758762136,2,35.01
2025-06-10 23:13:52.077632,-73.86960230205992,40.75888402450876,-73.85228957669484,40.800708242406024,1,17.02
2025-06-20 20:13:52.077659,-73.89615985096192,40.81837541055771,-73.93968786375919,40.8137901874553,4,45.98
2025-07-01 10:27:52.077688,-73.88383448249195,40.80451055282607,-73.89522153056167,40.84851745550907,3,24.61
2025-06-06 04:27:52.077715,-73.87621442330935,40.84805168220011,-73.85210424929589,40.82680054353132,2,10.81
2025-07-24 02:04:52.077743,-73.89798318901212,40.77274094958614,-73.89445045758941,40.79343614981412,3,38.4
2025-07-19 04:05:52.077771,-73.90731829433452,40.790397787632656,-73.93101846970279,40.79464419217965,4,33.94
2025-07-14 07:48:52.077799,-73.86233346221375,40.804254580339546,-73.89178167699075,40.8118772077041,2,19.21
2025-07-02 00:41:52.077827,-73.90824939159721,40.82916999884534,-73.92955594260505,40.81653652084189,1,32.97
2025-06-17 07:40:52.077854,-73.90380571494245,40.804883865672004,-73.89802957371056,40.800071092583664,2,14.89
2025-05-30 21:04:52.077883,-73.85096586866582,40.8112900160862,-73.94259577820877,40.8144861222815,3,25.02
2025-07-19 10:09:52.077910,-73.94997624764241,40.77261470515899,-73.88945173307856,40.75235324944141,3,45.47
2025-05-18 15:05:52.077938,-73.93145270904233,40.834691872808854,-73.89832100608719,40.79296228638968,3,11.01
2025-06-25 14:41:52.077966,-73.91160361100803,40.79286305469705,-73.87598386312385,40.77789380760735,3,22.4
2025-06-10 19:38:52.077993,-73.85674100905747,40.76409596275218,-73.88692995288413,40.76291744452431,1,41.95
2025-07-07 14:27:52.078021,-73.94299702942526,40.816418791450545,-73.89503937314693,40.75995465128088,2,48.63
2025-06-02 15:49:52.078049,-73.94905145663715,40.77160904531853,-73.8810221150752,40.81031921656147,1,25.43
2025-06-18 20:30:52.078077,-73.94473161640228,40.75975625102393,-73.93560580864278,40.80236005471526,1,27.81
2025-07-22 20:17:52.078104,-73.94114565893864,40.836198690840426,-73.89046403387414,40.775358411699635,1,30.75
2025-07-13 13:08:52.078132,-73.94624032267937,40.79601622644884,-73.93278893971772,40.79709500587725,3,46.96
2025-06-22 08:49:52.078160,-73.90202186731435,40.82492837126958,-73.85744777921481,40.79922323151824,3,43.62
2025-06-21 11:05:52.078191,-73.89192427927728,40.779058755980635,-73.94316658951544,40.76950089804386,3,12.68
2025-07-06 07:46:52.078219,-73.9228313028931,40.82869701349177,-73.90696252503092,40.815209306188166,2,24.65
2025-07-19 11:31:52.078251,-73.91017126160244,40.761193592702156,-73.88042025223446,40.82809193563861,4,25.88
2025-07-20 19:42:52.078280,-73.94083006648886,40.785597337379485,-73.90419777883318,40.829146354088955,3,40.51
2025-05-26 03:27:52.078307,-73.91636295361717,40.84780618179735,-73.94079047467672,40.81024698307034,2,32.13
2025-05-27 01:53:52.078335,-73.89774808083655,40.8293989716368,-73.89466209838733,40.801163858251904,3,34.44
2025-05-25 10:26:52.078363,-73.87677281928154,40.79972559303147,-73.88583680911727,40.75610071430054,3,49.92
2025-06-08 01:02:52.078391,-73.9496653637957,40.783977747156186,-73.87962076890095,40.77878312988516,1,8.37
2025-07-25 05:30:52.078419,-73.90326892334623,40.83721357000225,-73.91267401855373,40.75932714467782,1,15.04
2025-06-03 00:03:52.078451,-73.92029971235452,40.80448477590845,-73.89363400289713,40.84638231608785,1,23.36
2025-07-22 06:03:52.078479,-73.86471781783081,40.82584250178691,-73.90493135250611,40.76350801462257,2,20.65
2025-06-08 05:47:52.078507,-73.87844466847658,40.82541076803162,-73.88279439612478,40.76517754098511,4,5.97
2025-06-03 19:09:52.078535,-73.89108914655291,40.75179456785685,-73.89164430326753,40.83895766183305,4,9.13
2025-05-24 14:55:52.078563,-73.92227343543033,40.76262537827926,-73.8974243780441,40.844392828347644,2,35.64
2025-05-26 19:36:52.078591,-73.85896608979425,40.81596293663947,-73.92504756331618,40.826582903923494,3,44.57
2025-06-18 03:32:52.078619,-73.94548993227797,40.76616198112859,-73.94979814822518,40.750540492367264,2,28.14
2025-07-17 13:35:52.078647,-73.9390532401321,40.77554933446556,-73.93259183246886,40.750134627095655,3,29.26
2025-07-04 14:01:52.078675,-73.91083698594596,40.84466379541996,-73.93829339585758,40.787810076978744,2,16.48
2025-06-02 06:01:52.078702,-73.93755624427031,40.80601822583749,-73.9050915254989,40.76433953700109,2,39.55
2025-07-19 06:12:52.078730,-73.85435843024406,40.82507295069993,-73.88877418492382,40.75183861421516,2,38.83
2025-05-19 00:21:52.078758,-73.87020106778566,40.805798073878265,-73.92869149913152,40.79640666894045,4,31.48
2025-05-22 16:50:52.078786,-73.92410173483982,40.80525136147827,-73.85609429040328,40.8443061897407,1,14.57
2025-06-20 02:57:52.078814,-73.89114457710268,40.75941519101257,-73.94933178707761,40.782381957490244,2,9.37
2025-06-22 08:12:52.078842,-73.851766948492,40.78436631926091,-73.87276989848347,40.81611406784287,4,7.89
2025-06-21 22:38:52.078870,-73.86158010218685,40.77824308986865,-73.88747952304696,40.815223535313244,1,31.67
2025-07-11 03:01:52.078898,-73.88992015535578,40.78907283656136,-73.91264451989524,40.775108010366516,1,42.13
2025-06-18 06:09:52.078926,-73.85962760328248,40.829834418822436,-73.94495110555876,40.81504252488239,2,43.62
2025-05-20 15:13:52.078954,-73.85108150901867,40.78719326679169,-73.88725134282157,40.77123339742869,3,25.86
2025-06-17 12:37:52.078981,-73.87566471771063,40.79516968192317,-73.91143864871344,40.76220074135769,3,40.29
2025-07-05 07:54:52.079010,-73.94350135905171,40.78973813904853,-73.85637328605868,40.82013832855597,3,47.61
2025-06-08 01:05:52.079037,-73.90984197635746,40.75934079719753,-73.89580099251103,40.76134408171039,2,17.38
2025-06-20 01:32:52.079065,-73.86621742647168,40.79410721582508,-73.85603484887065,40.84969092185894,3,22.91
2025-05-21 16:53:52.079094,-73.9269430804195,40.769560927304454,-73.92795163065267,40.768345240115025,4,46.92
2025-07-16 05:20:52.079121,-73.86693574822495,40.768672329577306,-73.8774274089636,40.809414186275646,4,20.22
2025-06-09 15:11:52.079150,-73.9379661237965,40.75940361044343,-73.88827509791513,40.79113745714126,4,46.12
2025-05-23 10:46:52.079177,-73.94530546428523,40.785667097414176,-73.87605917701687,40.76263864224057,4,49.15
2025-06-01 05:23:52.079205,-73.91159093885088,40.82574818847894,-73.92853321360275,40.75278439075774,1,34.78
2025-07-13 07:50:52.079240,-73.94632680625735,40.77764416905834,-73.88350054837622,40.81227322822928,4,41.76
2025-07-24 18:07:52.079269,-73.85427297370167,40.78123491018855,-73.90019596069432,40.83067575637891,3,38.73
2025-06-23 00:31:52.079297,-73.86737943042061,40.814267465767244,-73.87571750250937,40.834201566150675,2,36.48
2025-05-27 08:36:52.079325,-73.86992303128702,40.76958408125869,-73.91729553558483,40.79827134730769,3,18.81
2025-05-27 07:03:52.079353,-73.88702220770038,40.83969579304235,-73.86099429745347,40.82774554671824,4,7.57
2025-06-19 08:37:52.079381,-73.92836759769635,40.80201905232516,-73.94156986853886,40.817284713348855,1,20.44
2025-06-10 18:06:52.079409,-73.89817396333237,40.794760294032024,-73.86928106812088,40.82242545274991,4,35.01
2025-06-16 08:43:52.079436,-73.89027259275697,40.80578201919292,-73.8638680374185,40.79925990052218,2,9.61
2025-06-17 20:39:52.079465,-73.89749684991398,40.76660343134162,-73.86827476886332,40.81334117402421,3,5.54
2025-07-04 14:05:52.079492,-73.92397666320485,40.81134731386392,-73.89872736057383,40.83055259135761,2,11.29
2025-06-08 11:40:52.079520,-73.89847520756852,40.7863100736634,-73.90616150199693,40.789788417555705,2,37.21
2025-05-31 19:20:52.079548,-73.90088136591314,40.839718634096464,-73.85037377134752,40.83059789008676,2,48.78
2025-06-29 06:44:52.079575,-73.85036642241933,40.76688542066777,-73.92708280487858,40.809201684278904,3,49.24
2025-06-06 10:43:52.079604,-73.86025638519538,40.800705110386545,-73.8953124034124,40.76659010243708,4,27.23
2025-06-05 19:35:52.079635,-73.90366192517844,40.809811262936904,-73.88293244746177,40.75246841572246,2,44.12
2025-05-22 06:22:52.079664,-73.8877062617065,40.75333836017864,-73.87991323641386,40.786275360039916,3,38.16
2025-07-15 01:19:52.079692,-73.87521283959077,40.786369312475614,-73.92959753342615,40.804669632829636,1,27.55
2025-05-29 19:25:52.079719,-73.94651348397662,40.82326352347008,-73.88460059076603,40.83398203522035,3,30.77
2025-05-24 03:04:52.079747,-73.86050785587722,40.832037750744895,-73.86816304335187,40.762748568014025,1,11.18
2025-05-27 16:26:52.079778,-73.86398731835821,40.78131619948173,-73.94499814231789,40.83002063476836,3,47.19
2025-06-05 14:11:52.079807,-73.90425679022263,40.829859327238275,-73.85884787066747,40.83630090460672,4,20.84
2025-05-30 09:48:52.079835,-73.91088302339196,40.84677558771034,-73.94704959448548,40.76506874870008,2,25.08
2025-06-01 13:44:52.079863,-73.92270406251437,40.83568739360751,-73.91440289675117,40.83515943193042,4,35.22
2025-07-07 06:07:52.079891,-73.90233231716697,40.761764398815934,-73.9484186803767,40.84914535678428,3,20.03
2025-07-08 20:33:52.079919,-73.94556233364668,40.82397303320855,-73.94228548314605,40.82268388310482,2,16.44
2025-05-24 18:46:52.079947,-73.8647806466653,40.78196668324406,-73.85888317148199,40.8284769681825,1,33.4
2025-07-04 12:01:52.079976,-73.94645776315815,40.848841598941206,-73.91451391692539,40.84944152675589,3,6.12
2025-07-21 02:30:52.080004,-73.91709486346302,40.79853589831599,-73.90752284695749,40.81054812505259,2,37.43
2025-07-22 17:49:52.080032,-73.8568410511681,40.762243389835895,-73.92846556186174,40.78078863820163,1,28.13
2025-06-20 18:28:52.080060,-73.87647873454766,40.82251855480274,-73.89029042298134,40.83375308340761,1,32.26
2025-07-26 01:48:52.080088,-73.92186090394225,40.78230111983862,-73.89051967853223,40.811448577751165,4,33.43
2025-05-25 17:38:52.080115,-73.92473509060392,40.849707815708165,-73.91277996081747,40.8081195423721,3,28.72
2025-06-04 23:18:52.080144,-73.9494917860182,40.847978245785455,-73.91669651281946,40.7753635555514,1,31.21
2025-06-10 14:41:52.080172,-73.88042857071503,40.81561340180206,-73.86150356918195,40.82563342695829,2,35.77
2025-05-22 00:17:52.080200,-73.94512164183269,40.762982644895175,-73.91167157603579,40.75816672758601,1,38.89
2025-07-15 03:22:52.080228,-73.89673974805993,40.818686099767504,-73.90064990078456,40.84242870707946,1,37.74
2025-06-24 19:23:52.080260,-73.8537878027408,40.759303048646004,-73.92166952375752,40.78258234607705,4,44.13
2025-07-21 10:53:52.080288,-73.93905311399456,40.75293641591024,-73.87132304966428,40.762777465279,4,13.52
2025-07-23 05:41:52.080316,-73.86055200690319,40.83229584462215,-73.91025518431009,40.79423665331024,2,23.05
2025-07-12 22:42:52.080343,-73.85085246648549,40.77097529476837,-73.89863889534557,40.75424699092565,4,47.65
2025-06-25 05:55:52.080371,-73.94384829737608,40.78790271262191,-73.92466428299403,40.8184626194265,1,22.85
2025-06-17 14:22:52.080400,-73.86170937308626,40.84734573899762,-73.85123404076587,40.84027055104453,1,10.62
2025-07-24 13:15:52.080427,-73.89839209795564,40.78368405018611,-73.92085042590763,40.83372630071385,4,28.65
2025-07-17 11:58:52.080455,-73.85934862805554,40.77964897812833,-73.87292574690944,40.76273694734479,1,9.93
2025-06-19 21:56:52.080483,-73.89286810580805,40.84182079996228,-73.90725043496433,40.76262711371077,1,14.13
2025-07-06 11:23:52.080511,-73.88378879898934,40.7610748445319,-73.92937825949159,40.831343448232424,2,49.92
2025-07-20 03:56:52.080538,-73.89562210920026,40.82595824101146,-73.87002812360352,40.84242542746031,4,29.36
2025-07-15 02:14:52.080566,-73.86355071196927,40.84880655666528,-73.9166393210971,40.79606698298335,1,17.78
2025-06-15 11:00:52.080594,-73.87660900810464,40.840129601077464,-73.86348066526023,40.79989711169138,4,49.76
2025-06-05 17:12:52.080621,-73.89787396878197,40.815166791870645,-73.85847428150822,40.781826204138575,2,48.5
2025-05-28 19:11:52.080650,-73.86318391959485,40.78140607949927,-73.86401761646087,40.83942651182564,4,24.83
2025-06-10 04:43:52.080677,-73.92547144677447,40.775432198117834,-73.94649920851933,40.814490290529235,1,16.72
2025-06-08 22:16:52.080705,-73.93426593402975,40.831925510487146,-73.87126266549949,40.77882515771674,4,42.73
2025-07-17 15:34:52.080733,-73.933959989467,40.83798219139517,-73.90886605335008,40.779878287105426,1,37.2
2025-06-06 07:49:52.080761,-73.91659911212548,40.80254349125457,-73.86262770798179,40.83912000730636,1,35.91
2025-05-29 01:54:52.080789,-73.9261309968699,40.77443399407865,-73.88620457373153,40.75136340239058,1,45.19
2025-05-22 23:10:52.080817,-73.85699096494903,40.76129432084112,-73.86663568658561,40.782272657272664,2,36.02
2025-06-14 05:49:52.080844,-73.93941659061714,40.758717946783186,-73.90005682301332,40.80543566812164,4,17.77
2025-07-20 07:43:52.080872,-73.88010092619605,40.821907744735384,-73.8964974495401,40.76482174620993,2,36.22
